order_id,customer_id,product_id,order_date,quantity,unit_price,order_status,line_revenue
1689,537,19,2025-12-08 20:02:03.854218,2,245.83,Completed,491.66
1689,537,38,2025-12-08 20:02:03.854218,1,200.07,Completed,200.07
1690,332,13,2025-07-15 12:43:19.684564,1,241.68,Completed,241.68
1690,332,44,2025-07-15 12:43:19.684564,2,220.71,Completed,441.42
1691,116,26,2024-01-05 19:24:51.481428,1,152.0,Completed,152.0
1692,434,58,2025-09-01 09:55:48.864990,1,199.54,Completed,199.54
1693,196,53,2024-12-11 18:34:53.715082,1,184.37,Returned,184.37
1693,196,57,2024-12-11 18:34:53.715082,1,98.49,Completed,98.49
1693,196,46,2024-12-11 18:34:53.715082,1,59.2,Returned,59.2
1694,359,59,2024-07-28 08:00:19.494724,1,179.72,Completed,179.72
1695,453,25,2024-05-05 00:30:23.965787,2,207.06,Completed,414.12
1696,452,37,2024-07-13 04:35:37.769001,4,181.04,Completed,724.16
1696,452,25,2024-07-13 04:35:37.769001,4,207.06,Completed,828.24
1697,383,7,2025-06-06 02:17:58.276587,4,144.55,Cancelled,578.2
1698,746,39,2024-10-29 22:57:02.874171,1,71.92,Completed,71.92
1699,116,2,2025-04-04 11:47:45.033604,1,72.13,Completed,72.13
1700,249,29,2024-06-28 04:18:23.139359,4,141.6,Completed,566.4
1701,152,41,2025-07-03 20:10:25.146571,1,49.67,Completed,49.67
1701,152,31,2025-07-03 20:10:25.146571,1,10.99,Completed,10.99
1702,15,3,2025-01-21 15:28:22.086833,1,101.78,Completed,101.78
1703,114,57,2025-07-28 16:01:11.228253,1,98.49,Completed,98.49
1703,114,31,2025-07-28 16:01:11.228253,4,10.99,Completed,43.96
1704,340,19,2024-04-10 17:39:38.547307,4,245.83,Returned,983.32
1704,340,30,2024-04-10 17:39:38.547307,1,133.76,Completed,133.76
1705,209,58,2024-11-09 00:58:34.688022,1,199.54,Completed,199.54
1706,769,5,2025-11-01 03:42:41.082256,1,18.8,Completed,18.8
1706,769,3,2025-11-01 03:42:41.082256,1,101.78,Completed,101.78
1707,748,34,2025-10-17 14:06:11.921683,1,145.12,Completed,145.12
1707,748,55,2025-10-17 14:06:11.921683,2,229.05,Completed,458.1
1708,685,3,2025-11-25 20:14:46.611858,1,88.2,Completed,88.2
1709,680,22,2025-01-11 19:02:26.674388,1,59.28,Returned,59.28
1710,262,28,2025-05-13 00:07:12.554545,1,29.06,Completed,29.06
1710,262,27,2025-05-13 00:07:12.554545,1,183.96,Completed,183.96
1711,714,3,2025-11-19 22:19:45.448662,1,101.78,Completed,101.78
1712,55,15,2024-11-19 01:58:43.094594,1,65.03,Completed,65.03
1712,55,52,2024-11-19 01:58:43.094594,1,195.32,Completed,195.32
1713,69,31,2025-07-16 05:03:38.182423,1,10.99,Completed,10.99
1714,278,14,2025-06-07 20:48:10.405014,3,234.6,Completed,703.8
1715,676,34,2025-01-12 15:56:57.133980,4,145.12,Returned,580.48
1715,676,23,2025-01-12 15:56:57.133980,1,14.82,Completed,14.82
1715,676,7,2025-01-12 15:56:57.133980,1,144.55,Completed,144.55
1716,396,28,2024-02-20 19:03:44.745869,3,29.06,Completed,87.17999999999999
1717,390,56,2024-09-03 23:04:46.420746,1,125.24,Completed,125.24
1718,727,7,2024-10-20 04:55:23.560479,1,117.53,Completed,117.53
1718,727,20,2024-10-20 04:55:23.560479,1,237.72,Completed,237.72
1719,545,13,2025-07-17 19:58:07.269517,1,190.87,Returned,190.87
1720,469,1,2024-11-12 20:56:46.774653,1,121.97,Completed,121.97
1721,730,42,2024-10-14 02:01:29.946835,4,126.01,Returned,504.04
1722,543,18,2024-01-28 01:52:55.971891,1,133.07,Completed,133.07
1723,502,16,2025-11-04 10:31:49.639008,1,103.54,Completed,103.54
1724,161,39,2024-04-20 04:40:50.852930,2,63.78,Completed,127.56
1725,364,29,2025-02-23 10:14:35.509630,1,141.6,Completed,141.6
1726,242,18,2025-12-14 17:52:54.263310,1,133.07,Completed,133.07
1726,242,31,2025-12-14 17:52:54.263310,1,10.99,Completed,10.99
1727,283,49,2025-12-16 10:25:29.102099,2,215.69,Completed,431.38
1727,283,49,2025-12-16 10:25:29.102099,1,215.69,Completed,215.69
1727,283,12,2025-12-16 10:25:29.102099,1,101.68,Completed,101.68
1728,31,22,2025-08-06 07:43:11.323369,1,59.28,Completed,59.28
1729,287,22,2025-10-01 08:14:58.450824,1,59.28,Cancelled,59.28
1730,350,4,2025-12-11 01:01:23.878392,4,100.31,Cancelled,401.24
1731,673,14,2024-11-02 02:13:43.739516,2,210.2,Completed,420.4
1732,534,18,2025-10-08 14:54:55.939874,3,133.07,Completed,399.21
1733,628,37,2025-05-26 13:50:51.761714,3,198.15,Completed,594.45
1734,703,21,2025-09-29 16:31:56.282230,1,237.67,Completed,237.67
1735,247,32,2025-06-10 17:34:27.438235,1,150.19,Completed,150.19
1735,247,47,2025-06-10 17:34:27.438235,3,89.76,Completed,269.28000000000003
1736,320,45,2024-08-16 23:56:25.947965,1,19.93,Completed,19.93
1737,338,7,2024-09-08 05:38:13.044800,1,144.55,Completed,144.55
1738,135,36,2025-08-26 17:06:08.258440,4,33.56,Completed,134.24
1739,142,10,2025-10-19 03:39:11.889581,1,108.18,Completed,108.18
1739,142,52,2025-10-19 03:39:11.889581,1,195.32,Completed,195.32
1740,208,19,2025-03-21 14:13:35.881159,1,245.83,Completed,245.83
1741,317,32,2024-04-17 05:01:08.189402,3,150.19,Completed,450.57
1742,537,15,2024-10-21 20:59:42.156906,1,65.03,Completed,65.03
1743,441,19,2025-04-15 00:45:58.241968,1,245.83,Completed,245.83
1744,789,10,2025-10-09 22:23:50.499807,4,101.32,Completed,405.28
1745,162,20,2025-03-31 18:46:53.776403,3,237.72,Completed,713.16
1745,162,17,2025-03-31 18:46:53.776403,1,16.4,Completed,16.4
1745,162,24,2025-03-31 18:46:53.776403,1,173.32,Completed,173.32
1746,122,31,2025-03-27 06:38:39.614688,2,10.99,Completed,21.98
1747,150,16,2024-11-18 18:21:34.887141,1,103.54,Completed,103.54
1748,784,25,2024-09-09 00:47:26.672632,1,207.06,Completed,207.06
1749,424,16,2025-08-15 15:16:49.738746,1,103.54,Returned,103.54
1750,311,26,2025-04-18 14:13:21.898928,1,152.0,Completed,152.0
1751,653,22,2025-07-20 01:00:49.902408,3,59.28,Cancelled,177.84
1752,281,27,2025-10-05 02:40:35.170345,1,183.96,Returned,183.96
1753,193,38,2024-03-02 12:36:06.393392,1,173.91,Completed,173.91
1754,781,25,2025-01-27 07:50:05.248376,1,207.06,Completed,207.06
1754,781,60,2025-01-27 07:50:05.248376,2,196.88,Completed,393.76
1755,621,52,2024-10-11 16:41:12.485153,1,195.32,Completed,195.32
1755,621,38,2024-10-11 16:41:12.485153,2,220.99,Cancelled,441.98
1756,238,38,2025-06-08 18:47:13.399068,3,220.99,Cancelled,662.97
1757,27,25,2025-10-04 07:25:14.863576,1,207.06,Completed,207.06
1757,27,49,2025-10-04 07:25:14.863576,1,215.69,Returned,215.69
1758,489,19,2025-01-14 22:37:45.089961,2,225.97,Completed,451.94
1759,481,41,2025-01-29 18:38:41.052318,1,49.67,Completed,49.67
1760,383,9,2024-06-05 00:37:43.374411,3,169.69,Returned,509.07
1761,397,55,2025-01-08 12:29:11.586430,1,229.05,Completed,229.05
1761,397,8,2025-01-08 12:29:11.586430,1,139.24,Completed,139.24
1762,34,24,2024-08-15 22:39:44.233130,2,173.32,Completed,346.64
1762,34,45,2024-08-15 22:39:44.233130,1,19.93,Cancelled,19.93
1763,277,31,2024-09-05 17:13:10.467152,1,10.99,Completed,10.99
1764,228,58,2025-04-09 01:12:36.150869,2,199.54,Completed,399.08
1765,208,21,2024-01-18 02:20:56.125921,1,237.67,Completed,237.67
1766,68,26,2025-10-11 22:23:41.312546,4,152.0,Completed,608.0
1767,450,15,2025-01-29 03:37:11.648022,3,65.03,Returned,195.09
1768,502,24,2024-07-07 20:15:07.045098,3,173.32,Completed,519.96
1769,469,48,2025-08-30 12:39:06.650807,4,83.25,Returned,333.0
1770,438,23,2024-08-09 21:03:55.483158,1,18.33,Cancelled,18.33
1771,43,26,2024-11-04 14:30:28.355762,1,152.0,Completed,152.0
1771,43,2,2024-11-04 14:30:28.355762,2,72.13,Completed,144.26
1772,738,21,2025-01-03 20:24:38.764029,1,237.67,Completed,237.67
1772,738,38,2025-01-03 20:24:38.764029,1,220.99,Completed,220.99
1773,761,41,2025-06-18 08:23:51.429995,2,49.67,Completed,99.34
1773,761,3,2025-06-18 08:23:51.429995,1,101.78,Completed,101.78
1773,761,39,2025-06-18 08:23:51.429995,1,71.92,Returned,71.92
1774,722,1,2025-09-06 08:32:30.790534,1,121.97,Completed,121.97
1775,534,50,2024-07-08 14:55:59.319400,1,204.74,Completed,204.74
1776,44,59,2025-01-05 11:23:20.711838,2,179.72,Completed,359.44
1777,252,42,2024-03-31 09:12:14.706517,1,157.62,Cancelled,157.62
1778,406,5,2025-07-06 06:55:48.727571,3,18.8,Completed,56.400000000000006
1779,41,31,2025-11-18 04:19:47.761803,1,10.99,Completed,10.99
1779,41,55,2025-11-18 04:19:47.761803,1,229.05,Completed,229.05
1780,646,14,2024-11-23 13:52:12.868738,1,234.6,Completed,234.6
1781,195,31,2025-02-21 21:03:57.993419,1,10.99,Completed,10.99
1781,195,54,2025-02-21 21:03:57.993419,1,29.61,Completed,29.61
1782,312,32,2024-01-04 19:20:19.447315,1,150.19,Completed,150.19
1782,312,36,2024-01-04 19:20:19.447315,1,33.56,Completed,33.56
1783,171,52,2024-09-04 10:56:05.143346,1,195.32,Completed,195.32
1784,628,24,2024-06-21 08:25:30.603175,1,173.32,Completed,173.32
1785,707,41,2025-06-28 09:40:53.083114,1,49.67,Completed,49.67
1786,146,57,2025-02-28 13:31:25.615395,2,98.49,Completed,196.98
1787,662,51,2025-06-05 16:37:03.211942,1,80.72,Completed,80.72
1787,662,18,2025-06-05 16:37:03.211942,1,133.07,Completed,133.07
1788,116,10,2025-11-15 09:41:26.657687,1,108.18,Completed,108.18
1788,116,24,2025-11-15 09:41:26.657687,1,173.32,Completed,173.32
1788,116,49,2025-11-15 09:41:26.657687,2,215.69,Completed,431.38
1789,560,25,2025-04-30 19:55:11.835888,1,172.42,Completed,172.42
1789,560,20,2025-04-30 19:55:11.835888,2,237.72,Completed,475.44
1790,184,24,2025-09-08 11:33:57.224490,2,173.32,Completed,346.64
1791,730,6,2024-06-19 16:50:23.884085,1,71.74,Completed,71.74
1792,466,45,2024-08-06 10:00:43.934827,1,16.24,Cancelled,16.24
1792,466,27,2024-08-06 10:00:43.934827,3,183.96,Completed,551.88
1793,729,40,2025-05-01 20:28:47.970176,1,146.43,Completed,146.43
1793,729,49,2025-05-01 20:28:47.970176,4,215.69,Completed,862.76
1794,127,28,2025-08-18 00:11:17.346940,1,25.9,Completed,25.9
1795,650,16,2025-02-22 02:51:20.458824,1,103.54,Completed,103.54
1795,650,44,2025-02-22 02:51:20.458824,1,220.71,Completed,220.71
1796,394,48,2024-04-12 04:18:01.977889,4,83.25,Completed,333.0
1797,524,18,2024-10-02 16:42:12.591549,1,133.07,Completed,133.07
1798,164,52,2025-06-22 09:12:57.181073,2,195.32,Completed,390.64
1799,390,23,2024-03-17 19:34:32.392699,2,14.37,Completed,28.74
1799,390,17,2024-03-17 19:34:32.392699,3,16.4,Completed,49.199999999999996
1799,390,16,2024-03-17 19:34:32.392699,2,103.54,Completed,207.08
1800,154,12,2025-01-12 00:14:09.510824,1,101.68,Completed,101.68
1801,149,48,2024-05-20 13:34:05.504957,1,83.25,Completed,83.25
1801,149,17,2024-05-20 13:34:05.504957,1,16.4,Completed,16.4
1802,430,3,2025-07-22 08:11:14.691691,2,101.78,Completed,203.56
1803,748,42,2024-11-27 15:30:14.516672,1,157.62,Completed,157.62
1804,457,46,2024-04-16 23:36:46.802808,4,73.0,Completed,292.0
1804,457,52,2024-04-16 23:36:46.802808,1,195.32,Completed,195.32
1805,135,28,2024-11-06 18:07:34.170144,1,29.06,Completed,29.06
1806,4,21,2024-10-27 19:10:03.811483,1,237.67,Completed,237.67
1806,4,9,2024-10-27 19:10:03.811483,1,169.69,Completed,169.69
1807,470,34,2024-03-08 08:11:44.431816,2,145.12,Completed,290.24
1808,511,48,2024-11-06 04:00:55.989898,1,83.25,Completed,83.25
1809,6,42,2024-04-04 22:42:33.798794,3,157.62,Completed,472.86
1810,506,10,2024-06-05 19:01:21.802890,4,108.18,Completed,432.72
1811,603,34,2024-02-26 23:50:00.844021,1,145.12,Completed,145.12
1812,465,53,2025-05-09 01:55:45.109570,1,184.37,Completed,184.37
1812,465,28,2025-05-09 01:55:45.109570,1,25.28,Completed,25.28
1813,251,48,2024-10-21 00:14:41.850724,2,83.25,Completed,166.5
1813,251,8,2024-10-21 00:14:41.850724,1,176.55,Completed,176.55
1814,644,5,2025-02-12 01:07:38.142433,1,18.8,Completed,18.8
1814,644,3,2025-02-12 01:07:38.142433,4,101.78,Completed,407.12
1815,51,20,2025-07-22 13:00:32.723931,1,237.72,Completed,237.72
1816,57,7,2025-09-28 13:41:57.007575,1,144.55,Returned,144.55
1817,38,60,2025-03-02 13:00:07.864330,1,148.94,Completed,148.94
1818,592,48,2025-04-09 14:47:57.610580,4,83.25,Returned,333.0
1818,592,16,2025-04-09 14:47:57.610580,1,103.54,Completed,103.54
1819,90,48,2025-12-28 10:53:10.707731,4,69.38,Completed,277.52
1819,90,24,2025-12-28 10:53:10.707731,1,173.32,Completed,173.32
1820,689,26,2025-05-17 23:35:34.564798,2,152.0,Completed,304.0
1821,677,5,2025-11-22 21:48:25.171844,1,18.8,Completed,18.8
1822,610,17,2025-06-18 03:40:52.130728,1,16.4,Completed,16.4
1823,576,18,2024-10-31 08:28:46.578744,2,133.07,Completed,266.14
1823,576,29,2024-10-31 08:28:46.578744,1,141.6,Completed,141.6
1824,593,48,2024-04-28 21:00:19.440247,1,83.25,Completed,83.25
1825,37,6,2025-01-04 05:22:07.708998,4,58.1,Cancelled,232.4
1826,378,8,2024-12-19 21:04:20.390872,3,176.55,Completed,529.6500000000001
1827,70,12,2024-11-30 03:07:41.738925,1,101.68,Completed,101.68
1827,70,58,2024-11-30 03:07:41.738925,1,199.54,Returned,199.54
1827,70,31,2024-11-30 03:07:41.738925,1,9.28,Completed,9.28
1828,125,49,2025-12-07 15:55:02.101616,1,215.69,Completed,215.69
1829,282,43,2025-01-09 15:00:34.921195,1,105.22,Completed,105.22
1830,424,44,2025-01-21 06:33:07.874912,1,220.71,Completed,220.71
1831,713,40,2025-05-21 23:07:36.317501,1,146.43,Completed,146.43
1832,60,16,2024-11-28 11:10:30.682322,2,92.77,Completed,185.54
1833,645,60,2024-01-24 19:16:53.276087,1,196.88,Completed,196.88
1833,645,35,2024-01-24 19:16:53.276087,1,216.09,Completed,216.09
1834,620,30,2024-04-24 11:49:53.440857,1,133.76,Completed,133.76
1834,620,3,2024-04-24 11:49:53.440857,2,101.78,Completed,203.56
1834,620,44,2024-04-24 11:49:53.440857,1,220.71,Completed,220.71
1835,624,56,2025-02-12 02:08:51.460369,3,125.24,Completed,375.71999999999997
1836,266,3,2025-11-03 20:08:15.602808,1,101.78,Cancelled,101.78
1837,639,21,2024-03-27 16:46:52.872828,1,237.67,Completed,237.67
1837,639,49,2024-03-27 16:46:52.872828,1,186.04,Cancelled,186.04
1838,533,33,2025-09-14 04:36:28.168190,1,35.23,Completed,35.23
1839,510,50,2024-03-21 13:05:22.475917,4,243.34,Completed,973.36
1840,185,4,2024-09-26 19:08:46.007401,2,100.31,Completed,200.62
1841,239,10,2024-07-30 09:37:36.752776,1,108.18,Completed,108.18
1842,199,54,2025-01-16 15:03:42.411290,1,22.35,Returned,22.35
1842,199,8,2025-01-16 15:03:42.411290,1,176.55,Completed,176.55
1843,121,5,2024-03-26 22:50:36.883202,1,18.8,Completed,18.8
1843,121,20,2024-03-26 22:50:36.883202,1,237.72,Completed,237.72
1844,631,15,2024-08-10 14:16:43.886104,1,65.03,Completed,65.03
1845,424,9,2024-09-30 08:32:06.024372,4,139.13,Completed,556.52
1845,424,13,2024-09-30 08:32:06.024372,1,241.68,Completed,241.68
1846,218,60,2024-08-02 14:33:08.236608,1,155.58,Completed,155.58
1847,289,43,2024-01-21 10:10:14.880910,1,105.22,Completed,105.22
1848,70,15,2024-04-14 07:04:18.267393,1,65.03,Completed,65.03
1849,519,11,2025-07-26 04:02:40.567605,1,63.06,Completed,63.06
1849,519,35,2025-07-26 04:02:40.567605,1,241.49,Completed,241.49
1850,117,58,2024-11-03 21:10:55.502389,1,199.54,Completed,199.54
1851,350,27,2025-11-14 21:05:52.369397,1,183.96,Completed,183.96
1851,350,56,2025-11-14 21:05:52.369397,2,125.24,Completed,250.48
1851,350,53,2025-11-14 21:05:52.369397,1,184.37,Completed,184.37
1852,180,38,2024-08-10 18:28:21.524957,1,220.99,Completed,220.99
1853,347,31,2024-07-25 22:36:35.616844,1,10.99,Completed,10.99
1854,491,25,2024-05-13 15:30:40.922760,1,207.06,Completed,207.06
1854,491,56,2024-05-13 15:30:40.922760,2,125.24,Completed,250.48
1855,662,17,2025-06-23 22:50:56.100896,1,12.81,Completed,12.81
1856,472,22,2024-01-02 12:32:32.657153,1,59.28,Completed,59.28
1857,550,55,2025-02-03 16:51:12.560879,1,229.05,Completed,229.05
1857,550,11,2025-02-03 16:51:12.560879,1,63.06,Returned,63.06
1858,424,9,2024-02-19 07:43:50.581477,1,169.69,Completed,169.69
1859,58,51,2024-02-02 14:50:13.129769,2,80.72,Completed,161.44
1860,307,25,2024-12-17 06:12:39.967446,3,207.06,Completed,621.1800000000001
1860,307,10,2024-12-17 06:12:39.967446,1,108.18,Completed,108.18
1860,307,47,2024-12-17 06:12:39.967446,2,89.76,Completed,179.52
1861,20,6,2024-08-14 01:58:36.916542,4,71.74,Completed,286.96
1862,702,3,2024-11-26 05:35:59.908167,1,101.78,Completed,101.78
1862,702,53,2024-11-26 05:35:59.908167,1,184.37,Completed,184.37
1863,363,8,2024-09-03 14:39:47.883387,2,137.68,Completed,275.36
1863,363,23,2024-09-03 14:39:47.883387,1,18.33,Completed,18.33
1864,348,15,2024-10-02 10:23:40.721215,1,65.03,Completed,65.03
1865,642,12,2025-09-01 03:44:20.374304,3,101.68,Completed,305.04
1866,170,59,2025-08-31 14:08:03.533729,1,179.72,Completed,179.72
1867,399,19,2024-04-06 22:49:27.558004,1,245.83,Completed,245.83
1868,120,42,2024-04-11 02:54:37.622817,1,157.62,Completed,157.62
1868,120,8,2024-04-11 02:54:37.622817,1,176.55,Completed,176.55
1869,723,49,2025-04-09 14:47:01.707369,2,215.69,Completed,431.38
1870,727,58,2025-07-10 00:36:44.074433,1,166.17,Completed,166.17
1870,727,40,2025-07-10 00:36:44.074433,1,146.43,Completed,146.43
1871,244,20,2025-05-02 01:42:26.819574,1,237.72,Completed,237.72
1872,310,27,2024-04-18 18:10:29.975216,1,183.96,Completed,183.96
1872,310,7,2024-04-18 18:10:29.975216,2,144.55,Completed,289.1
1873,115,54,2025-06-15 08:10:48.053932,1,29.61,Completed,29.61
1873,115,9,2025-06-15 08:10:48.053932,1,134.13,Completed,134.13
1873,115,19,2025-06-15 08:10:48.053932,1,209.25,Completed,209.25
1874,495,2,2024-03-06 04:47:54.469239,1,72.13,Completed,72.13
1875,158,56,2025-04-01 01:58:40.574268,1,125.24,Completed,125.24
1875,158,10,2025-04-01 01:58:40.574268,1,108.18,Completed,108.18
1876,751,43,2025-03-31 05:17:15.306305,1,105.22,Completed,105.22
1877,318,45,2024-10-09 16:21:33.594192,4,19.93,Completed,79.72
1878,147,8,2025-10-19 04:16:55.916473,1,176.55,Completed,176.55
1878,147,32,2025-10-19 04:16:55.916473,3,142.15,Completed,426.45000000000005
1879,529,28,2024-09-04 11:14:34.423909,4,29.06,Completed,116.24
1880,136,50,2024-02-03 10:45:41.023678,1,243.34,Completed,243.34
1880,136,38,2024-02-03 10:45:41.023678,1,182.87,Completed,182.87
1881,535,2,2025-05-04 10:10:33.845299,2,58.58,Completed,117.16
1881,535,51,2025-05-04 10:10:33.845299,1,74.23,Completed,74.23
1882,90,5,2024-11-19 11:02:43.755008,2,18.8,Completed,37.6
1883,48,10,2024-07-21 11:36:42.269674,1,97.71,Completed,97.71
1884,764,37,2024-03-05 15:02:37.301997,2,198.15,Completed,396.3
1885,592,29,2024-04-30 21:34:15.503966,1,141.6,Completed,141.6
1886,655,27,2024-01-19 02:34:03.549014,1,183.96,Completed,183.96
1887,329,39,2025-04-04 23:30:48.205001,1,71.92,Completed,71.92
1887,329,34,2025-04-04 23:30:48.205001,1,145.12,Completed,145.12
1888,546,50,2025-07-17 06:20:48.708030,1,243.34,Completed,243.34
1889,452,47,2024-08-13 11:01:06.085915,2,89.76,Completed,179.52
1890,280,41,2025-04-15 23:11:51.185163,4,39.97,Completed,159.88
1891,16,29,2025-04-15 01:22:35.768462,1,141.6,Completed,141.6
1892,574,30,2024-03-03 03:51:48.926028,1,133.76,Completed,133.76
1893,212,3,2025-11-28 06:32:56.678816,1,101.78,Returned,101.78
1894,563,41,2025-01-30 12:56:14.792142,1,49.67,Completed,49.67
1895,145,19,2025-07-07 01:25:03.643755,1,245.83,Completed,245.83
1896,291,46,2025-11-29 19:46:11.915567,1,73.0,Completed,73.0
1897,176,54,2025-01-15 21:07:35.005383,1,25.84,Completed,25.84
1898,347,46,2025-07-01 21:47:10.352371,1,73.0,Completed,73.0
1899,52,28,2025-01-01 22:13:54.467010,3,24.53,Completed,73.59
1900,692,48,2024-01-14 14:59:40.246372,3,68.82,Completed,206.45999999999998
1900,692,15,2024-01-14 14:59:40.246372,1,53.87,Cancelled,53.87
1901,722,1,2025-04-25 12:37:02.420076,3,121.97,Completed,365.90999999999997
1902,607,23,2025-01-23 06:10:38.377684,3,18.33,Completed,54.989999999999995
1903,707,27,2025-12-03 12:50:27.388191,1,183.96,Completed,183.96
1904,632,10,2024-07-19 17:20:36.562943,1,108.18,Completed,108.18
1904,632,37,2024-07-19 17:20:36.562943,3,198.15,Cancelled,594.45
1905,203,37,2024-05-30 05:42:12.835116,1,198.15,Completed,198.15
1906,687,7,2025-08-28 16:10:42.436116,1,144.55,Completed,144.55
1906,687,30,2025-08-28 16:10:42.436116,1,125.01,Completed,125.01
1907,783,32,2025-09-04 09:50:00.827973,1,150.19,Completed,150.19
1908,135,46,2025-02-27 01:45:51.087040,1,66.46,Completed,66.46
1909,716,15,2024-03-02 19:01:55.163145,1,65.03,Returned,65.03
1910,467,51,2025-01-24 11:41:18.774622,2,80.72,Completed,161.44
1911,660,30,2024-08-21 21:57:14.182821,2,133.76,Completed,267.52
1912,477,16,2025-03-05 21:24:20.964170,1,103.54,Completed,103.54
1913,230,60,2024-12-24 18:36:27.607038,1,182.93,Completed,182.93
1914,265,40,2025-11-12 17:01:50.475886,1,146.43,Returned,146.43
1915,402,52,2024-09-05 04:02:19.839878,3,195.32,Completed,585.96
1916,682,21,2024-05-11 18:30:00.937424,1,237.67,Completed,237.67
1916,682,21,2024-05-11 18:30:00.937424,1,237.67,Cancelled,237.67
1917,333,49,2024-01-18 13:28:39.333879,1,215.69,Cancelled,215.69
1918,31,32,2025-01-20 08:50:19.563761,1,116.03,Completed,116.03
1919,491,58,2024-10-05 20:49:56.742272,1,199.54,Completed,199.54
1919,491,39,2024-10-05 20:49:56.742272,1,71.92,Cancelled,71.92
1920,787,41,2024-03-07 10:45:34.168140,1,49.67,Completed,49.67
1921,589,19,2025-12-16 05:51:09.759795,4,189.43,Completed,757.72
1922,732,1,2025-01-30 11:58:22.338895,2,121.97,Completed,243.94
1922,732,40,2025-01-30 11:58:22.338895,1,146.43,Completed,146.43
1923,666,55,2024-07-27 07:21:43.968022,1,185.63,Completed,185.63
1924,473,46,2024-05-13 08:21:34.515538,1,73.0,Completed,73.0
1925,424,11,2025-07-14 20:41:53.495125,1,63.06,Completed,63.06
1926,250,36,2024-04-22 14:03:48.732322,1,33.56,Completed,33.56
1927,494,16,2025-11-26 01:55:33.693109,1,103.54,Completed,103.54
1927,494,24,2025-11-26 01:55:33.693109,1,173.32,Returned,173.32
1928,711,60,2025-05-10 09:13:19.587220,1,196.88,Completed,196.88
1929,446,15,2024-02-13 00:10:07.072671,1,65.03,Completed,65.03
1930,351,38,2025-12-02 14:52:50.972812,3,220.99,Completed,662.97
1930,351,17,2025-12-02 14:52:50.972812,2,16.4,Completed,32.8
1931,679,27,2024-05-12 11:08:28.891333,1,183.96,Completed,183.96
1932,758,28,2025-06-04 17:01:36.921326,1,29.06,Completed,29.06
1933,588,11,2024-08-05 13:23:10.978139,1,63.06,Completed,63.06
1934,118,28,2024-03-13 01:59:55.189381,1,29.06,Returned,29.06
1935,475,23,2024-04-13 23:54:31.838826,1,18.33,Completed,18.33
1936,100,39,2025-10-13 21:33:11.119631,1,71.92,Completed,71.92
1937,181,47,2024-07-07 07:00:31.538137,1,89.76,Completed,89.76
1937,181,24,2024-07-07 07:00:31.538137,1,173.32,Completed,173.32
1937,181,47,2024-07-07 07:00:31.538137,3,89.76,Completed,269.28000000000003
1938,702,15,2025-11-18 08:26:17.039499,2,65.03,Completed,130.06
1939,790,2,2025-10-18 15:15:58.823400,1,72.13,Completed,72.13
1940,336,59,2024-02-07 20:54:16.692182,1,179.72,Completed,179.72
1941,677,48,2024-06-23 22:11:39.560703,1,66.06,Returned,66.06
1942,143,50,2025-03-11 19:31:15.338188,1,243.34,Returned,243.34
1942,143,4,2025-03-11 19:31:15.338188,1,100.31,Completed,100.31
1942,143,58,2025-03-11 19:31:15.338188,1,199.54,Completed,199.54
1943,1,11,2024-06-21 15:19:27.767635,1,63.06,Cancelled,63.06
1943,1,59,2024-06-21 15:19:27.767635,1,179.72,Returned,179.72
1944,464,49,2025-01-06 07:02:40.967245,1,215.69,Completed,215.69
1944,464,38,2025-01-06 07:02:40.967245,1,220.99,Completed,220.99
1945,592,56,2025-01-03 05:27:37.199891,4,125.24,Completed,500.96
1946,211,48,2025-11-24 00:44:08.235089,1,83.25,Completed,83.25
1946,211,41,2025-11-24 00:44:08.235089,1,49.67,Completed,49.67
1947,584,12,2024-07-15 13:55:02.906682,2,101.68,Completed,203.36
1948,696,32,2024-08-20 09:15:16.295377,1,150.19,Completed,150.19
1949,446,57,2025-02-07 18:40:53.105771,3,98.49,Completed,295.46999999999997
1950,353,35,2024-02-17 18:49:40.342842,1,241.49,Completed,241.49
1951,597,37,2024-01-22 02:26:26.845582,2,187.7,Completed,375.4
1952,414,44,2025-04-07 11:38:36.569829,2,220.71,Completed,441.42
1953,302,20,2025-10-29 00:38:20.119260,1,221.13,Completed,221.13
1954,55,20,2024-01-14 14:16:19.292420,1,204.92,Completed,204.92
1955,368,28,2025-02-08 11:23:54.998562,1,23.44,Completed,23.44
1955,368,26,2025-02-08 11:23:54.998562,1,127.12,Cancelled,127.12
1956,605,26,2025-03-03 21:44:44.377198,1,152.0,Completed,152.0
1957,326,46,2024-03-15 02:26:41.914236,1,73.0,Completed,73.0
1958,416,59,2025-07-10 23:22:47.156870,2,179.72,Completed,359.44
1958,416,33,2025-07-10 23:22:47.156870,1,35.23,Completed,35.23
1959,679,4,2025-04-20 15:10:18.980803,2,100.31,Completed,200.62
1960,143,59,2024-04-01 16:00:35.719965,1,179.72,Completed,179.72
1961,394,20,2025-02-18 19:39:48.846325,4,237.72,Completed,950.88
1962,369,20,2024-11-21 13:36:32.829414,1,237.72,Completed,237.72
1962,369,13,2024-11-21 13:36:32.829414,1,241.68,Completed,241.68
1963,687,16,2025-09-09 18:47:16.720648,1,77.9,Completed,77.9
1963,687,39,2025-09-09 18:47:16.720648,1,71.92,Completed,71.92
